transaction_id,amount,time_seconds,merchant_id,country,device_id,is_fraud
689,117.4,45179,1092,ZA,2398,0
690,16.57,40517,1044,NG,2459,1
691,31.29,69678,1071,ZA,2556,0
692,44.33,81606,1019,UK,2224,0
693,56.68,72623,1070,ZA,2788,0
694,22.21,81171,1064,ZA,2088,0
695,9.76,58916,1059,ZA,2295,0
696,75.46,48575,1088,US,2174,0
697,27.25,45039,1025,UK,2341,0
698,69.64,49955,1072,IN,2572,0
699,13.41,80260,1022,IN,2269,0
700,52.49,55871,1039,CN,2711,0
701,60.84,60678,1001,ZA,2343,0
702,4.26,31351,1025,US,2834,0
703,32.83,60693,1077,US,2587,0
704,11.55,31433,1061,IN,2174,0
705,5.24,74797,1043,ZA,2469,0
706,368.1,79015,1030,ZA,2911,0
707,31.13,15804,1025,ZA,2838,0
708,132.81,45101,1082,CN,2785,0
709,23.51,60115,1004,IN,2940,0
710,91.53,78363,1069,ZA,2022,0
711,114.25,44700,1034,IN,2537,0
712,72.44,77576,1015,ZA,2229,0
713,51.03,19477,1030,ZA,2705,0
714,42.46,16127,1081,NG,2129,0
715,34.32,26049,1013,ZA,2149,0
716,212.2,12473,1024,ZA,2626,0
717,142.05,82245,1078,IN,2165,0
718,268.25,61836,1089,UK,2248,0
719,10.62,42464,1099,CN,2681,0
720,105.0,13714,1074,ZA,2667,0
721,222.89,60878,1070,ZA,2574,0
722,16.0,34208,1017,ZA,2272,0
723,5.5,74683,1049,IN,2242,0
724,108.11,81803,1019,ZA,2367,0
725,68.35,41514,1055,ZA,2977,0
726,147.53,5136,1001,ZA,2698,0
727,12.04,31516,1025,IN,2626,0
728,126.88,76982,1022,ZA,2257,0
729,18.01,63878,1031,ZA,2866,0
730,14.3,45099,1012,US,2334,0
731,14.36,13188,1012,ZA,2206,0
732,134.81,51188,1016,ZA,2107,0
733,87.54,5560,1088,ZA,2883,0
734,59.23,36397,1057,IN,2255,0
735,35.56,77193,1085,ZA,2620,0
736,167.78,38082,1026,ZA,2246,0
737,39.87,84376,1016,ZA,2225,0
738,135.69,41430,1089,CN,2177,0
739,46.26,50522,1037,ZA,2142,0
740,37.85,40397,1013,IN,2145,0
741,49.69,76860,1013,IN,2076,0
742,28.69,25247,1011,ZA,2037,0
743,110.14,83094,1068,ZA,2391,0
744,55.89,19943,1067,NG,2591,0
745,21.14,39460,1054,NG,2659,0
746,183.87,41986,1062,IN,2443,1
747,38.75,44514,1028,IN,2793,0
748,62.74,80908,1088,ZA,2930,0
749,189.56,52385,1044,NG,2120,0
750,78.3,12631,1003,ZA,2336,0
751,9.95,67008,1015,US,2665,0
752,224.85,26955,1065,UK,2785,0
753,79.05,47367,1022,ZA,2683,0
754,32.63,30802,1067,ZA,2134,0
755,12.0,70408,1019,ZA,2235,0
756,126.4,43341,1016,US,2034,0
757,77.42,13691,1051,IN,2011,0
758,60.99,4753,1005,US,2376,0
759,179.46,1833,1081,NG,2750,0
760,124.32,8645,1083,ZA,2368,0
761,13.16,40024,1038,ZA,2811,0
762,29.89,80598,1033,ZA,2040,0
763,22.85,9635,1053,ZA,2053,0
764,108.99,20064,1087,US,2128,0
765,2.73,9940,1081,IN,2280,0
766,67.5,35169,1093,US,2335,0
767,114.99,78647,1064,US,2248,0
768,167.49,45200,1086,ZA,2889,0
769,33.49,56329,1028,ZA,2782,0
770,137.74,51158,1040,ZA,2586,0
771,9.38,29739,1062,NG,2356,0
772,149.9,17793,1031,US,2486,0
773,10.91,83682,1065,ZA,2386,0
774,40.51,33677,1099,UK,2684,0
775,127.68,66296,1044,US,2375,0
776,12.99,23022,1016,ZA,2044,0
777,20.83,71148,1042,UK,2434,0
778,102.48,27265,1065,IN,2681,0
779,101.85,530,1067,ZA,2934,0
780,81.99,9551,1033,NG,2531,0
781,94.72,28394,1000,ZA,2756,0
782,62.6,42987,1022,IN,2982,0
783,23.21,48984,1005,CN,2206,0
784,33.93,68096,1015,US,2913,0
785,16.03,84097,1001,ZA,2115,0
786,191.27,70639,1075,ZA,2678,0
787,70.05,24090,1026,ZA,2866,0
788,40.98,83457,1018,ZA,2284,0
789,49.59,2781,1027,NG,2787,0
790,235.43,17330,1034,ZA,2937,0
791,13.32,5257,1067,ZA,2846,0
792,70.6,58642,1048,NG,2095,0
793,56.4,54249,1006,NG,2523,0
794,75.63,51663,1036,ZA,2823,0
795,1.46,34956,1024,NG,2882,0
796,164.54,15615,1040,CN,2779,0
797,215.2,881,1080,ZA,2984,0
798,66.62,1847,1061,US,2564,0
799,95.43,51127,1040,NG,2609,0
800,204.6,37336,1013,NG,2509,0
801,98.27,81850,1053,ZA,2263,0
802,13.24,39931,1001,ZA,2825,0
803,68.7,43924,1087,IN,2791,0
804,74.66,22966,1078,CN,2876,0
805,44.15,44023,1047,IN,2060,0
806,106.68,11320,1050,CN,2128,0
807,217.89,57841,1096,UK,2088,0
808,207.83,65125,1054,CN,2993,0
809,47.95,67752,1011,NG,2077,0
810,9.61,61858,1082,CN,2739,0
811,335.13,58714,1068,ZA,2069,0
812,146.06,11780,1000,IN,2684,0
813,10.65,76230,1058,ZA,2392,0
814,202.9,70345,1072,ZA,2623,0
815,163.15,82098,1033,US,2384,0
816,58.52,1929,1092,ZA,2456,0
817,71.58,14244,1045,ZA,2151,0
818,40.73,11116,1058,CN,2571,0
819,4.51,81243,1065,NG,2230,0
820,32.66,83301,1018,CN,2465,0
821,129.9,35895,1027,CN,2431,0
822,0.37,78636,1098,ZA,2934,0
823,32.46,23867,1039,ZA,2273,0
824,40.62,1208,1056,ZA,2104,0
825,61.67,44085,1050,US,2347,0
826,201.91,65572,1021,UK,2307,0
827,34.01,65234,1067,US,2257,0
828,34.09,83748,1007,ZA,2356,0
829,107.0,11252,1059,ZA,2232,0
830,48.15,85261,1064,US,2163,0
831,20.35,7006,1035,ZA,2303,0
832,48.18,70883,1070,IN,2884,0
833,12.15,32171,1088,ZA,2855,0
834,15.52,28517,1028,ZA,2802,0
835,55.19,24274,1064,ZA,2709,0
836,43.43,33577,1055,IN,2848,0
837,197.06,27648,1081,ZA,2605,0
838,36.0,69654,1003,ZA,2626,0
839,69.51,17910,1083,US,2071,0
840,80.03,78619,1071,CN,2937,0
841,1.05,49647,1090,CN,2969,0
842,87.14,78723,1049,ZA,2847,0
843,15.68,424,1038,NG,2805,0
844,259.68,51899,1034,ZA,2153,0
845,12.88,26641,1024,ZA,2286,0
846,42.84,34750,1077,US,2253,0
847,7.14,81454,1043,ZA,2691,0
848,461.45,23154,1046,IN,2443,0
849,55.8,48166,1039,CN,2007,0
850,72.39,11992,1030,ZA,2188,0
851,5.55,34001,1068,ZA,2034,0
852,110.89,14546,1080,US,2801,0
853,18.85,41524,1073,UK,2137,0
854,182.67,68555,1042,CN,2679,0
855,18.37,1304,1054,IN,2107,0
856,16.93,49284,1015,UK,2307,0
857,2.98,82368,1067,ZA,2139,0
858,51.1,10022,1068,IN,2360,0
859,66.56,75886,1041,ZA,2154,0
860,5.44,77354,1040,CN,2658,0
861,119.52,33617,1049,ZA,2312,0
862,48.31,69498,1083,UK,2217,0
863,59.45,58824,1005,ZA,2565,0
864,46.49,70390,1074,US,2526,0
865,40.97,34307,1052,UK,2222,0
866,65.61,68480,1016,NG,2365,0
867,13.5,22327,1056,IN,2932,0
868,16.06,3244,1066,UK,2700,0
869,158.32,22720,1015,ZA,2401,0
870,233.67,25090,1051,IN,2732,0
871,37.38,64277,1099,IN,2811,0
872,25.26,48536,1089,ZA,2346,0
873,82.63,7855,1087,IN,2869,0
874,42.04,1601,1033,CN,2383,0
875,2.06,31952,1083,UK,2851,0
876,13.58,50374,1080,ZA,2660,0
877,100.69,5690,1019,UK,2796,0
878,86.05,12521,1079,ZA,2106,0
879,2.2,76019,1055,NG,2782,0
880,20.08,8058,1050,US,2341,0
881,21.02,13704,1052,CN,2342,0
882,89.15,58933,1048,UK,2323,0
883,1.59,71101,1003,ZA,2762,0
884,8.79,43856,1017,NG,2855,0
885,128.72,37256,1035,ZA,2575,0
886,15.73,57352,1034,ZA,2781,0
887,84.62,30615,1029,ZA,2676,0
888,21.76,1927,1062,ZA,2502,0
889,8.38,15512,1081,CN,2565,0
890,22.29,8301,1020,US,2314,0
891,102.49,73993,1051,IN,2639,1
892,154.87,71028,1095,ZA,2186,0
893,141.86,68759,1068,NG,2724,0
894,40.49,63058,1040,UK,2822,0
895,88.23,64926,1053,US,2426,0
896,18.35,23434,1086,CN,2691,0
897,27.75,30341,1029,US,2806,0
898,181.33,15007,1090,NG,2844,1
899,1.05,26799,1055,ZA,2658,0
900,7.15,55820,1078,ZA,2183,0
901,18.64,15674,1040,IN,2473,0
902,2.15,15426,1013,IN,2675,0
903,16.02,72631,1020,US,2179,0
904,69.98,44791,1097,CN,2299,0
905,43.77,3255,1089,US,2813,0
906,178.55,33826,1024,UK,2096,0
907,136.06,4944,1049,ZA,2679,0
908,33.46,37826,1094,UK,2335,0
909,24.03,30497,1052,ZA,2180,0
910,38.2,27723,1047,ZA,2440,0
911,71.39,35287,1069,CN,2402,0
912,24.96,11845,1047,ZA,2996,0
913,78.28,68106,1003,ZA,2461,0
914,42.13,72986,1023,ZA,2811,0
915,64.25,85807,1030,ZA,2235,1
916,45.83,55569,1082,ZA,2605,0
917,27.9,81434,1074,ZA,2222,0
918,237.22,79925,1028,US,2915,0
919,115.38,25463,1004,UK,2811,0
920,12.08,744,1081,IN,2938,0
921,162.28,36282,1066,CN,2622,0
922,53.47,52082,1074,UK,2262,0
923,179.96,54689,1084,ZA,2809,0
924,128.7,76407,1093,ZA,2061,0
925,44.3,79072,1082,IN,2228,0
926,1.82,64766,1052,NG,2238,0
927,25.03,65711,1088,ZA,2769,0
928,62.41,3217,1063,ZA,2725,0
929,80.3,80642,1034,IN,2588,0
930,23.86,30359,1011,UK,2557,0
931,12.01,53509,1046,UK,2755,0
932,144.11,61970,1089,ZA,2549,0
933,332.85,22357,1054,UK,2606,0
934,59.67,42354,1068,IN,2384,0
935,15.07,38570,1082,IN,2942,0
936,25.43,7034,1090,NG,2362,0
937,1.48,16263,1037,UK,2140,0
938,196.55,42180,1028,NG,2571,0
939,10.02,50099,1011,US,2976,0
940,68.74,74312,1018,ZA,2959,0
941,25.62,75348,1008,IN,2451,0
942,64.63,85275,1081,US,2054,0
943,84.31,26925,1028,UK,2106,0
944,141.64,19575,1002,CN,2286,0
945,18.5,22231,1086,CN,2352,0
946,0.88,76935,1029,UK,2909,0
947,11.78,47731,1057,ZA,2212,0
948,184.22,23100,1087,ZA,2597,0
949,165.65,10768,1052,CN,2900,0
950,72.79,59337,1003,ZA,2886,0
951,73.41,50697,1056,CN,2693,0
952,87.5,11357,1053,ZA,2180,0
953,15.43,66973,1027,UK,2164,0
954,196.66,24946,1015,US,2095,0
955,43.41,71038,1012,ZA,2440,0
956,38.65,55149,1071,CN,2002,0
957,58.54,5566,1055,UK,2488,0
958,3.85,41576,1052,ZA,2204,0
959,14.55,53318,1047,ZA,2394,0
960,107.16,69550,1024,NG,2753,0
961,6.91,51408,1065,ZA,2297,0
962,73.94,53506,1029,IN,2694,0
963,22.52,79149,1002,ZA,2165,0
964,39.45,40167,1022,ZA,2663,0
965,27.25,33699,1028,ZA,2904,0
966,35.16,49545,1040,ZA,2908,0
967,101.57,52429,1093,ZA,2341,0
968,28.21,23386,1010,CN,2401,0
969,66.85,59273,1020,ZA,2777,0
970,51.71,41585,1090,ZA,2139,0
971,87.17,7509,1023,ZA,2243,0
972,220.95,76607,1094,UK,2989,0
973,105.51,78764,1093,NG,2302,0
974,19.36,77150,1064,IN,2749,0
975,2.53,75837,1000,ZA,2210,0
976,24.33,63305,1053,NG,2338,0
977,72.32,42851,1071,UK,2628,0
978,4.22,76910,1033,US,2009,1
979,54.87,34407,1079,ZA,2896,0
980,72.67,46606,1090,IN,2952,0
981,32.55,79518,1067,ZA,2499,0
982,117.89,45652,1082,ZA,2070,0
983,9.02,10248,1028,ZA,2118,0
984,6.25,10515,1002,US,2630,0
985,104.21,10830,1010,ZA,2906,0
986,54.73,60631,1007,UK,2436,0
987,93.28,6799,1061,IN,2126,0
988,45.65,74083,1032,UK,2259,0
989,22.63,14328,1007,US,2227,0
990,136.79,12679,1024,IN,2444,0
991,128.52,21058,1087,NG,2980,0
992,94.92,46696,1025,ZA,2597,0
993,25.41,85442,1025,UK,2777,0
994,71.37,38872,1016,NG,2214,0
995,35.82,54971,1090,ZA,2388,0
996,7.68,82083,1028,ZA,2956,0
997,199.42,23306,1042,ZA,2239,0
998,11.77,28210,1072,CN,2379,0
999,240.04,45693,1077,ZA,2331,0
1000,47.25,28239,1004,ZA,2760,0
1001,16.38,68917,1049,US,2925,0
1002,62.45,7447,1093,IN,2568,0
1003,165.05,85904,1055,ZA,2416,0
1004,105.41,20271,1062,IN,2164,0
1005,131.42,65875,1056,NG,2849,0
1006,86.02,85510,1091,UK,2195,0
1007,94.28,56843,1044,IN,2986,0
1008,151.34,26221,1036,ZA,2238,0
1009,22.98,64388,1071,CN,2278,0
1010,53.78,56467,1078,IN,2069,0
1011,20.0,73269,1091,CN,2774,0
1012,351.64,70585,1035,IN,2018,0
1013,230.68,43086,1032,IN,2237,0
1014,3.22,81144,1005,ZA,2910,0
1015,97.82,638,1075,ZA,2372,0
1016,207.49,73245,1070,ZA,2239,0
1017,15.93,70679,1044,ZA,2341,0
1018,67.14,62934,1091,NG,2415,0
1019,197.67,66760,1006,ZA,2334,0
1020,2.76,47234,1064,ZA,2314,0
1021,95.63,61049,1023,IN,2069,1
1022,28.23,63843,1044,CN,2197,0
1023,206.58,48047,1060,IN,2261,0
1024,283.4,9741,1018,IN,2843,0
1025,230.97,63004,1031,UK,2193,0
1026,51.43,61489,1029,IN,2472,0
1027,158.46,22991,1064,US,2131,0
1028,148.91,26081,1031,CN,2374,0
1029,30.75,57304,1056,ZA,2069,0
1030,141.25,15642,1019,IN,2766,0
1031,3.02,75103,1084,UK,2696,0
1032,72.56,17399,1082,UK,2745,0
1033,20.91,33103,1093,NG,2444,0
1034,10.28,15330,1091,IN,2370,0
1035,6.41,16464,1095,IN,2439,0
1036,95.33,2134,1029,ZA,2868,0
1037,33.23,49409,1086,ZA,2229,0
1038,103.21,184,1090,ZA,2141,1
1039,5.41,49274,1058,ZA,2622,0
1040,30.3,72799,1089,ZA,2082,0
1041,62.03,55810,1061,NG,2754,0
1042,125.13,78727,1066,US,2518,0
1043,30.71,69050,1030,IN,2437,0
1044,78.66,32734,1065,US,2465,0
1045,173.71,71613,1053,UK,2953,0
1046,76.54,50546,1009,ZA,2572,0
1047,21.22,35120,1037,IN,2875,0
1048,1.98,48484,1082,IN,2327,0
1049,163.28,60563,1030,ZA,2923,0
1050,1.72,75036,1028,ZA,2212,0
1051,166.16,80528,1024,ZA,2182,0
1052,60.22,55113,1031,IN,2354,0
1053,223.84,53096,1016,NG,2750,0
1054,128.27,10133,1044,UK,2969,0
1055,494.58,6405,1048,ZA,2564,0
1056,34.55,30269,1086,ZA,2219,0
1057,116.6,82410,1017,ZA,2594,0
1058,41.12,17085,1074,ZA,2683,0
1059,52.29,35702,1051,ZA,2994,0
1060,79.0,79883,1019,ZA,2027,0
1061,165.51,13502,1061,UK,2813,0
1062,331.23,46479,1012,ZA,2176,1
1063,116.98,79384,1087,US,2378,0
1064,43.27,14426,1042,UK,2450,0
1065,43.77,70231,1083,NG,2486,0
1066,107.03,15860,1091,UK,2666,0
1067,21.83,46865,1098,ZA,2248,0
1068,9.37,47404,1020,IN,2976,0
1069,35.03,57423,1005,CN,2206,0
1070,27.09,74379,1070,ZA,2243,0
1071,28.11,31152,1092,ZA,2678,0
1072,21.28,81109,1052,IN,2213,0
1073,3.44,30737,1086,CN,2083,0
1074,1.44,54325,1051,ZA,2026,0
1075,352.0,38767,1068,ZA,2034,0
1076,44.66,41705,1085,IN,2501,0
1077,38.8,2002,1008,ZA,2814,0
1078,91.07,82159,1095,CN,2819,0
1079,19.7,60237,1073,ZA,2068,0
1080,239.6,55713,1045,IN,2193,0
1081,123.47,41815,1091,ZA,2296,0
1082,7.49,64997,1074,ZA,2561,0
1083,43.25,60859,1070,CN,2556,0
1084,169.04,63236,1029,ZA,2275,0
1085,231.64,78243,1042,ZA,2631,0
1086,50.4,22743,1058,IN,2966,0
1087,76.03,56739,1037,ZA,2291,0
1088,14.62,76326,1033,ZA,2711,0
1089,378.36,81132,1045,ZA,2602,0
1090,21.08,30339,1091,UK,2325,0
1091,228.8,34121,1031,NG,2151,0
1092,83.91,42995,1015,IN,2675,0
1093,74.87,52032,1038,US,2132,0
1094,57.51,49831,1000,ZA,2211,0
1095,20.98,41446,1097,ZA,2915,0
1096,15.54,45678,1056,IN,2180,0
1097,19.93,20698,1086,NG,2767,0
1098,16.51,80252,1019,CN,2360,0
1099,120.98,83404,1081,CN,2423,0
1100,34.48,47918,1081,ZA,2609,0
1101,4.77,57235,1041,US,2870,0
1102,278.17,6125,1084,UK,2123,0
1103,172.19,47511,1071,ZA,2177,0
1104,210.21,29046,1033,ZA,2329,0
1105,422.4,10114,1049,IN,2962,0
1106,15.28,637,1010,US,2752,0
1107,40.37,38634,1042,UK,2225,0
1108,113.58,35776,1009,UK,2162,0
1109,95.26,23600,1007,IN,2831,0
1110,13.37,81787,1071,ZA,2932,0
1111,135.35,26809,1018,UK,2812,0
1112,20.33,23756,1064,US,2492,0
1113,20.27,59469,1054,IN,2805,0
1114,61.6,38368,1051,US,2877,0
1115,71.9,77185,1002,CN,2470,0
1116,69.42,76902,1052,ZA,2356,0
1117,7.68,11880,1043,CN,2340,0
1118,167.95,83319,1095,IN,2154,0
1119,24.7,57155,1047,UK,2759,0
1120,11.1,65316,1053,ZA,2192,0
1121,175.68,70856,1015,ZA,2584,0
1122,249.25,8727,1029,IN,2258,0
1123,158.51,77260,1091,UK,2826,0
1124,132.65,39211,1027,US,2229,0
1125,85.19,85469,1015,UK,2099,0
1126,64.03,78930,1050,NG,2225,0
1127,7.28,41417,1032,ZA,2029,0
1128,42.0,84658,1024,ZA,2734,0
1129,37.3,62827,1017,ZA,2221,0
1130,24.06,31437,1025,ZA,2015,0
1131,102.82,20519,1005,US,2796,0
1132,54.79,7983,1037,IN,2965,1
1133,6.76,44656,1043,ZA,2717,0
1134,19.9,5635,1066,ZA,2457,0
1135,91.97,19622,1042,US,2215,0
1136,6.33,74975,1005,CN,2611,0
1137,152.42,60666,1077,ZA,2535,0
1138,54.68,56005,1063,CN,2774,0
1139,52.4,11403,1081,ZA,2432,0
1140,71.8,60477,1079,ZA,2958,0
1141,139.29,65035,1087,NG,2612,0
1142,34.19,32903,1012,US,2557,0
1143,90.66,7311,1064,IN,2239,0
1144,66.73,50611,1037,IN,2999,0
1145,24.85,20615,1063,ZA,2815,0
1146,168.71,56808,1013,NG,2101,0
1147,127.73,33580,1016,UK,2664,0
1148,85.94,57052,1076,IN,2042,0
1149,152.08,42898,1012,US,2566,0
1150,161.57,23952,1072,ZA,2417,0
1151,98.58,82790,1005,UK,2320,0
1152,145.13,15227,1005,CN,2667,0
1153,95.65,13760,1093,ZA,2808,0
1154,91.19,8826,1036,ZA,2412,0
1155,77.11,79475,1056,ZA,2927,0
1156,111.78,83213,1052,IN,2964,0
1157,13.82,60432,1045,ZA,2033,0
1158,170.2,73996,1077,ZA,2826,0
1159,164.36,58204,1003,UK,2749,0
1160,2.37,8673,1033,ZA,2444,0
1161,139.81,36158,1065,ZA,2179,0
1162,11.04,74989,1062,US,2830,0
1163,32.65,15904,1060,ZA,2665,0
1164,108.85,15396,1080,ZA,2716,0
1165,14.02,54039,1041,ZA,2267,0
1166,136.29,4334,1077,ZA,2533,0
1167,142.77,27268,1063,IN,2968,0
1168,56.66,64636,1016,US,2311,0
1169,0.51,22068,1060,UK,2005,0
1170,27.07,28247,1029,ZA,2547,0
1171,76.76,65121,1042,ZA,2637,0
1172,317.85,16285,1092,IN,2457,0
1173,79.93,24136,1006,ZA,2740,0
1174,24.07,60378,1072,ZA,2698,0
1175,80.41,37787,1045,IN,2570,0
1176,62.12,24425,1022,NG,2479,0
1177,121.07,18961,1035,IN,2067,0
1178,9.05,33443,1013,NG,2819,0
1179,114.51,18823,1019,ZA,2119,0
1180,62.34,75409,1055,CN,2963,0
1181,263.73,71123,1080,CN,2332,0
1182,33.47,25852,1031,ZA,2847,0
1183,80.11,37535,1024,IN,2874,0
1184,215.09,7004,1093,US,2946,0
1185,8.65,27823,1048,NG,2345,0
1186,221.46,54086,1056,ZA,2864,0
1187,93.15,7131,1026,US,2244,0
1188,5.62,83232,1026,ZA,2579,0
1189,28.64,25649,1045,US,2665,0
1190,98.53,4099,1094,ZA,2840,0
1191,5.58,50806,1044,US,2296,0
1192,69.81,31571,1025,NG,2714,0
1193,33.96,30580,1013,IN,2644,0
1194,77.6,81118,1047,ZA,2948,0
1195,3.75,26469,1084,IN,2933,0
1196,164.17,65179,1091,ZA,2627,0
1197,290.42,24236,1014,IN,2991,0
1198,277.59,25110,1093,US,2604,0
1199,110.79,23430,1088,IN,2613,0
1200,11.15,44407,1050,NG,2359,0
1201,113.59,37948,1053,US,2347,0
1202,1.99,83299,1010,ZA,2436,0
1203,1.79,82565,1074,CN,2471,0
1204,31.28,57367,1027,IN,2951,0
1205,53.66,38180,1054,ZA,2274,0
1206,117.72,4652,1068,ZA,2629,0
1207,91.98,72370,1091,IN,2064,0
1208,47.23,7084,1071,CN,2068,0
1209,25.58,45630,1025,ZA,2726,0
1210,468.12,53276,1069,CN,2308,0
1211,44.44,80228,1031,ZA,2146,0
1212,48.03,2655,1047,CN,2577,0
1213,14.29,57752,1095,NG,2507,0
1214,126.71,47670,1011,ZA,2175,0
1215,94.65,5272,1069,ZA,2577,0
1216,19.96,218,1076,UK,2200,0
1217,6.88,37471,1060,UK,2017,0
1218,91.28,48762,1033,CN,2335,0
1219,85.02,21515,1086,IN,2806,0
1220,25.53,34307,1080,US,2126,0
1221,241.05,78681,1044,CN,2712,0
1222,13.1,17986,1059,UK,2491,0
1223,45.3,84624,1064,IN,2050,0
1224,230.05,70600,1070,IN,2638,0
1225,43.54,54888,1012,CN,2150,0
1226,81.41,11603,1077,ZA,2160,0
1227,40.55,68024,1080,UK,2187,0
1228,25.64,28897,1093,US,2229,0
1229,330.7,18802,1047,US,2954,0
1230,42.12,16411,1048,US,2609,0
1231,179.62,60399,1097,IN,2921,0
1232,20.9,60692,1090,ZA,2912,0
1233,19.17,57676,1057,US,2180,1
1234,2.53,12770,1088,ZA,2845,0
1235,84.37,73513,1098,ZA,2716,0
1236,36.78,37429,1072,NG,2469,0
1237,159.82,59429,1069,ZA,2426,0
1238,51.28,70085,1060,ZA,2815,0
1239,275.85,20337,1025,US,2081,0
1240,16.42,86181,1038,ZA,2403,0
1241,162.37,24507,1057,ZA,2477,0
1242,119.9,59596,1026,IN,2930,0
1243,117.9,70509,1039,IN,2032,0
1244,149.03,8436,1030,ZA,2749,0
1245,114.51,10086,1002,ZA,2592,0
1246,78.73,83276,1087,CN,2866,0
1247,11.26,19851,1014,ZA,2459,0
1248,2.65,39732,1053,UK,2513,0
1249,202.91,14842,1069,UK,2417,0
1250,76.7,1745,1010,IN,2331,0
1251,127.38,12697,1029,CN,2601,0
1252,52.55,3879,1034,ZA,2637,0
1253,9.98,85697,1042,US,2415,0
1254,10.7,18499,1060,NG,2532,0
1255,92.56,35035,1039,CN,2004,0
1256,45.01,18651,1092,IN,2283,0
1257,17.9,75224,1086,NG,2854,0
1258,54.12,76524,1041,IN,2303,0
1259,5.31,37249,1041,ZA,2863,0
1260,69.78,23849,1002,ZA,2196,0
1261,25.07,73309,1089,ZA,2253,0
1262,127.78,29076,1077,ZA,2866,0
1263,29.73,70123,1082,UK,2761,0
1264,48.59,33124,1084,IN,2837,0
1265,0.94,15787,1020,UK,2594,0
1266,6.02,53462,1072,NG,2747,0
1267,39.87,85984,1076,ZA,2167,0
1268,52.3,71035,1052,NG,2005,0
1269,73.31,3841,1043,US,2141,0
1270,27.59,44890,1045,NG,2374,0
1271,94.99,25402,1036,ZA,2124,0
1272,157.36,66201,1037,UK,2322,0
1273,121.08,23237,1087,US,2394,0
1274,3.23,42988,1037,UK,2166,0
1275,52.39,76310,1010,ZA,2680,0
1276,8.87,553,1092,ZA,2023,0
1277,22.17,13860,1044,ZA,2682,0
1278,345.37,7045,1063,NG,2108,0
1279,12.3,74916,1043,NG,2209,0
1280,55.27,56435,1080,CN,2606,0
1281,77.02,32261,1061,UK,2201,0
1282,96.98,78879,1089,ZA,2409,0
1283,65.61,2853,1060,IN,2796,0
1284,0.79,75664,1089,US,2001,0
1285,31.62,48022,1011,ZA,2797,0
1286,58.34,2736,1081,NG,2742,0
1287,7.36,33724,1008,ZA,2765,0
1288,34.54,11440,1066,ZA,2110,0
1289,2.7,70716,1073,IN,2585,0
1290,6.55,30284,1001,IN,2075,0
1291,40.46,11646,1007,IN,2211,0
1292,11.39,84565,1042,ZA,2952,0
1293,67.06,85694,1017,IN,2629,0
1294,93.56,14342,1051,NG,2232,0
1295,128.99,65620,1038,IN,2186,0
1296,17.87,64261,1030,NG,2274,0
1297,14.66,1935,1013,UK,2309,0
1298,8.84,42376,1063,ZA,2965,0
1299,80.94,74798,1096,NG,2887,0
1300,98.06,77140,1092,NG,2662,0
1301,2.57,42481,1043,ZA,2210,0
1302,220.18,55721,1059,NG,2350,0
1303,4.27,2838,1096,UK,2800,0
1304,62.35,35330,1098,UK,2321,0
1305,98.77,78976,1001,ZA,2206,0
1306,163.82,36994,1098,ZA,2906,0
1307,100.17,30384,1031,ZA,2089,0
1308,129.45,45378,1035,IN,2657,0
1309,33.17,32643,1054,ZA,2064,0
1310,134.92,16926,1086,ZA,2415,0
1311,6.68,38977,1062,CN,2899,0
1312,180.16,23652,1068,ZA,2597,0
1313,63.45,63295,1079,NG,2291,0
1314,135.99,10270,1039,CN,2476,0
1315,48.16,82804,1023,UK,2995,0
1316,82.53,61630,1057,IN,2440,0
1317,59.79,36417,1027,CN,2369,0
1318,105.22,46894,1061,IN,2672,0
1319,6.81,56042,1024,UK,2742,0
1320,4.98,63253,1006,ZA,2653,0
1321,22.71,48841,1037,US,2431,0
1322,13.9,52723,1070,IN,2238,0
1323,164.32,20317,1085,IN,2292,0
1324,19.8,55008,1085,IN,2236,0
1325,297.93,36434,1090,UK,2644,0
1326,32.87,46125,1096,US,2817,0
1327,16.08,80984,1044,ZA,2700,0
1328,124.74,75449,1031,ZA,2725,0
1329,86.0,74102,1031,IN,2324,0
1330,55.16,81141,1000,ZA,2868,0
1331,64.84,557,1073,ZA,2421,0
1332,101.61,44383,1044,IN,2429,0
1333,20.75,6040,1063,ZA,2353,0
1334,448.69,46652,1067,CN,2654,0
1335,294.45,60941,1092,ZA,2495,0
1336,84.06,74828,1006,CN,2292,0
1337,17.81,26110,1037,US,2794,0
1338,91.21,5349,1069,ZA,2623,0
1339,5.99,30374,1052,NG,2256,0
1340,2.49,84545,1074,IN,2412,0
1341,23.84,42591,1072,US,2380,0
1342,49.68,57,1029,NG,2199,0
1343,162.16,74039,1021,CN,2224,0
1344,103.91,64578,1057,ZA,2902,0
1345,108.6,19121,1072,IN,2796,0
1346,44.34,5493,1054,ZA,2670,0
1347,33.96,67818,1045,US,2293,0
1348,37.09,1431,1096,ZA,2519,0
1349,351.53,60469,1025,US,2606,0
1350,3.27,62241,1063,ZA,2676,0
1351,161.41,45294,1079,ZA,2442,0
1352,69.15,86127,1008,US,2718,0
1353,46.19,11351,1086,UK,2181,0
1354,103.35,32483,1014,UK,2499,0
1355,53.35,31195,1018,UK,2441,0
1356,165.35,22735,1015,ZA,2607,0
1357,184.77,15203,1024,CN,2281,0
1358,43.82,3974,1098,ZA,2943,0
